Date/Time,"Pitch, Roll, Yaw",Magnetometer,Coordinates,Ndvi Values
2022-04-12 23:22:26.800840,"{'roll': 225.94039376368303, 'pitch': 299.9062608141786, 'yaw': 160.6488086751246}",160.62129667314778,"{'latitude': '44/1,56/1,136/10', 'latitudeRef': 'S', 'longitude': '20/1,25/1,253/10', 'longitudeRef': 'W'}",/
2022-04-12 23:22:34.229032,"{'roll': 225.94042108443972, 'pitch': 299.9062608141786, 'yaw': 160.61542271046156}",160.58651734989408,"{'latitude': '45/1,1/1,404/10', 'latitudeRef': 'S', 'longitude': '20/1,12/1,173/10', 'longitudeRef': 'W'}","[0.0, 0.0, 0.0, 0.0]"
2022-04-12 23:22:40.811181,"{'roll': 225.94040742406136, 'pitch': 299.9062676443678, 'yaw': 160.57841674553845}",160.53459425182365,"{'latitude': '45/1,22/1,126/10', 'latitudeRef': 'S', 'longitude': '19/1,21/1,443/10', 'longitudeRef': 'W'}",/
2022-04-12 23:22:43.801996,"{'roll': 225.94039376368303, 'pitch': 299.9062539839895, 'yaw': 160.51980006208137}",160.48392790856047,"{'latitude': '45/1,27/1,403/10', 'latitudeRef': 'S', 'longitude': '19/1,8/1,7/10', 'longitudeRef': 'W'}",/
2022-04-12 23:22:46.811868,"{'roll': 225.94040742406136, 'pitch': 299.9062539839895, 'yaw': 160.47407877577731}",160.4561836801519,"{'latitude': '45/1,33/1,83/10', 'latitudeRef': 'S', 'longitude': '18/1,54/1,88/10', 'longitudeRef': 'W'}",/
2022-04-12 23:22:54.251419,"{'roll': 225.94042108443972, 'pitch': 299.9062539839895, 'yaw': 160.45425756680595}",160.44998186838552,"{'latitude': '45/1,38/1,237/10', 'latitudeRef': 'S', 'longitude': '18/1,40/1,417/10', 'longitudeRef': 'W'}","[0.0, 0.0, 0.0, 0.0]"
2022-04-12 23:23:00.822439,"{'roll': 225.94042108443972, 'pitch': 299.9062539839895, 'yaw': 160.43992782992726}",160.40603643126565,"{'latitude': '45/1,58/1,95/10', 'latitudeRef': 'S', 'longitude': '17/1,49/1,6/10', 'longitudeRef': 'W'}",/
2022-04-12 23:23:03.824643,"{'roll': 225.94042108443972, 'pitch': 299.9062608141786, 'yaw': 160.39359182659788}",160.36556073024417,"{'latitude': '46/1,3/1,259/10', 'latitudeRef': 'S', 'longitude': '17/1,34/1,550/10', 'longitudeRef': 'W'}",/
2022-04-12 23:23:06.819750,"{'roll': 225.94040742406136, 'pitch': 299.9062608141786, 'yaw': 160.36095718274356}",160.36952223996278,"{'latitude': '46/1,8/1,395/10', 'latitudeRef': 'S', 'longitude': '17/1,20/1,487/10', 'longitudeRef': 'W'}",/
2022-04-12 23:23:14.237606,"{'roll': 225.94042108443972, 'pitch': 299.9062539839895, 'yaw': 160.37622948572772}",160.3916793736303,"{'latitude': '46/1,13/1,433/10', 'latitudeRef': 'S', 'longitude': '17/1,7/1,12/10', 'longitudeRef': 'W'}","[0.0, 0.0, 0.0, 0.0]"
2022-04-12 23:23:20.830100,"{'roll': 225.94044840519638, 'pitch': 299.9062676443678, 'yaw': 160.39391967567806}",160.37124344763362,"{'latitude': '46/1,32/1,405/10', 'latitudeRef': 'S', 'longitude': '16/1,14/1,131/10', 'longitudeRef': 'W'}",/
2022-04-12 23:23:23.832004,"{'roll': 225.94043474481805, 'pitch': 299.90624032361114, 'yaw': 160.36446789997694}",160.3696315229895,"{'latitude': '46/1,37/1,438/10', 'latitudeRef': 'S', 'longitude': '15/1,59/1,487/10', 'longitudeRef': 'W'}",/
2022-04-12 23:23:26.847149,"{'roll': 225.94043474481805, 'pitch': 299.9062539839895, 'yaw': 160.38102427852508}",160.438070018473,"{'latitude': '46/1,42/1,462/10', 'latitudeRef': 'S', 'longitude': '15/1,45/1,180/10', 'longitudeRef': 'W'}",/
2022-04-12 23:23:34.287328,"{'roll': 225.94043474481805, 'pitch': 299.90623349342195, 'yaw': 160.45100639676102}",160.45876549165814,"{'latitude': '46/1,47/1,359/10', 'latitudeRef': 'S', 'longitude': '15/1,31/1,157/10', 'longitudeRef': 'W'}","[0.0, 0.0, 0.0, 0.0]"
2022-04-12 23:23:40.857640,"{'roll': 225.94040742406136, 'pitch': 299.90624032361114, 'yaw': 160.46692073752715}",160.48353175758862,"{'latitude': '47/1,5/1,444/10', 'latitudeRef': 'S', 'longitude': '14/1,37/1,149/10', 'longitudeRef': 'W'}",/
2022-04-12 23:23:43.859634,"{'roll': 225.94043474481805, 'pitch': 299.9062471538003, 'yaw': 160.48353175758862}",160.45208556664988,"{'latitude': '47/1,10/1,340/10', 'latitudeRef': 'S', 'longitude': '14/1,22/1,318/10', 'longitudeRef': 'W'}",/
2022-04-12 23:23:46.850347,"{'roll': 225.94043474481805, 'pitch': 299.9062539839895, 'yaw': 160.45070586843755}",160.45866986900978,"{'latitude': '47/1,15/1,203/10', 'latitudeRef': 'S', 'longitude': '14/1,7/1,495/10', 'longitudeRef': 'W'}",/
2022-04-12 23:23:54.310004,"{'roll': 225.94040742406136, 'pitch': 299.9062471538003, 'yaw': 160.4630138693219}",160.47111447367755,"{'latitude': '47/1,19/1,578/10', 'latitudeRef': 'S', 'longitude': '13/1,53/1,256/10', 'longitudeRef': 'W'}","[0.0, 0.0, 0.0, 0.0]"
2022-04-12 23:24:00.861129,"{'roll': 225.94042108443972, 'pitch': 299.9062539839895, 'yaw': 160.4730405870235}",160.4846792293692,"{'latitude': '47/1,37/1,134/10', 'latitudeRef': 'S', 'longitude': '12/1,58/1,197/10', 'longitudeRef': 'W'}",/
2022-04-12 23:24:03.871948,"{'roll': 225.94043474481805, 'pitch': 299.9062608141786, 'yaw': 160.4780949270093}",160.46313681272696,"{'latitude': '47/1,41/1,495/10', 'latitudeRef': 'S', 'longitude': '12/1,43/1,157/10', 'longitudeRef': 'W'}",/
2022-04-12 23:24:06.873839,"{'roll': 225.94040742406136, 'pitch': 299.90624032361114, 'yaw': 160.44731809460922}",160.39036797730964,"{'latitude': '47/1,46/1,227/10', 'latitudeRef': 'S', 'longitude': '12/1,28/1,113/10', 'longitudeRef': 'W'}",/
2022-04-12 23:24:14.313222,"{'roll': 225.94042108443972, 'pitch': 299.9062676443678, 'yaw': 160.37303295719616}",160.34511114386913,"{'latitude': '47/1,50/1,454/10', 'latitudeRef': 'S', 'longitude': '12/1,13/1,319/10', 'longitudeRef': 'W'}","[0.0, 0.0, 0.0, 0.0]"
2022-04-12 23:24:20.883569,"{'roll': 225.94043474481805, 'pitch': 299.9062608141786, 'yaw': 160.33762525653881}",160.32433370841397,"{'latitude': '48/1,7/1,80/10', 'latitudeRef': 'S', 'longitude': '11/1,17/1,159/10', 'longitudeRef': 'W'}",/
2022-04-12 23:24:23.887659,"{'roll': 225.94043474481805, 'pitch': 299.9062471538003, 'yaw': 160.3207956704239}",160.3088155186197,"{'latitude': '48/1,11/1,287/10', 'latitudeRef': 'S', 'longitude': '11/1,1/1,559/10', 'longitudeRef': 'W'}",/
2022-04-12 23:24:26.882257,"{'roll': 225.94043474481805, 'pitch': 299.90623349342195, 'yaw': 160.3088155186197}",160.29818774427116,"{'latitude': '48/1,15/1,463/10', 'latitudeRef': 'S', 'longitude': '10/1,46/1,359/10', 'longitudeRef': 'W'}",/
2022-04-12 23:24:34.336868,"{'roll': 225.94043474481805, 'pitch': 299.9062266632328, 'yaw': 160.28982759272705}",160.25906442070533,"{'latitude': '48/1,19/1,553/10', 'latitudeRef': 'S', 'longitude': '10/1,31/1,364/10', 'longitudeRef': 'W'}","[0.0, 0.0, 0.0, 0.0]"
2022-04-12 23:24:40.890834,"{'roll': 225.94044840519638, 'pitch': 299.90624032361114, 'yaw': 160.24899672186874}",160.2199820782745,"{'latitude': '48/1,35/1,215/10', 'latitudeRef': 'S', 'longitude': '9/1,34/1,164/10', 'longitudeRef': 'W'}",/
2022-04-12 23:24:43.907131,"{'roll': 225.94046206557474, 'pitch': 299.90623349342195, 'yaw': 160.21703143655307}",160.23446207931494,"{'latitude': '48/1,39/1,279/10', 'latitudeRef': 'S', 'longitude': '9/1,18/1,348/10', 'longitudeRef': 'W'}",/
2022-04-12 23:24:46.910012,"{'roll': 225.94046206557474, 'pitch': 299.9062266632328, 'yaw': 160.24386041961287}",160.24716623117115,"{'latitude': '48/1,43/1,309/10', 'latitudeRef': 'S', 'longitude': '9/1,2/1,545/10', 'longitudeRef': 'W'}",/
2022-04-12 23:24:54.333121,"{'roll': 225.94047572595306, 'pitch': 299.9062471538003, 'yaw': 160.24910600489545}",160.26344940215247,"{'latitude': '48/1,47/1,239/10', 'latitudeRef': 'S', 'longitude': '8/1,47/1,416/10', 'longitudeRef': 'W'}","[0.0, 0.0, 0.0, 0.0]"
2022-04-12 23:25:00.919589,"{'roll': 225.94046206557474, 'pitch': 299.90621300285443, 'yaw': 160.26344940215247}",160.28006042221395,"{'latitude': '49/1,1/1,534/10', 'latitudeRef': 'S', 'longitude': '7/1,49/1,130/10', 'longitudeRef': 'W'}",/
2022-04-12 23:25:03.909785,"{'roll': 225.94047572595306, 'pitch': 299.9062061726653, 'yaw': 160.28439076214772}",160.2621653265885,"{'latitude': '49/1,5/1,421/10', 'latitudeRef': 'S', 'longitude': '7/1,33/1,217/10', 'longitudeRef': 'W'}",/
2022-04-12 23:25:06.913305,"{'roll': 225.94047572595306, 'pitch': 299.9062198330436, 'yaw': 160.25749347719622}",160.25935128865046,"{'latitude': '49/1,9/1,293/10', 'latitudeRef': 'S', 'longitude': '7/1,17/1,241/10', 'longitudeRef': 'W'}",/
2022-04-12 23:25:14.361353,"{'roll': 225.94046206557474, 'pitch': 299.9062198330436, 'yaw': 160.25798525081646}",160.23022736202952,"{'latitude': '49/1,13/1,78/10', 'latitudeRef': 'S', 'longitude': '7/1,1/1,508/10', 'longitudeRef': 'W'}","[0.0, 0.0, 0.0, 0.0]"
2022-04-12 23:25:20.922055,"{'roll': 225.94046206557474, 'pitch': 299.90621300285443, 'yaw': 160.22886132419552}",160.23974864573253,"{'latitude': '49/1,26/1,368/10', 'latitudeRef': 'S', 'longitude': '6/1,2/1,235/10', 'longitudeRef': 'W'}",/
2022-04-12 23:25:23.933894,"{'roll': 225.94046206557474, 'pitch': 299.90621300285443, 'yaw': 160.24112834394487}",160.24962509927235,"{'latitude': '49/1,30/1,107/10', 'latitudeRef': 'S', 'longitude': '5/1,46/1,92/10', 'longitudeRef': 'W'}",/
2022-04-12 23:25:26.936934,"{'roll': 225.94044840519638, 'pitch': 299.9062266632328, 'yaw': 160.2504310615944}",160.26660494954902,"{'latitude': '49/1,33/1,415/10', 'latitudeRef': 'S', 'longitude': '5/1,29/1,550/10', 'longitudeRef': 'W'}",/
2022-04-12 23:25:34.409952,"{'roll': 225.94046206557474, 'pitch': 299.90623349342195, 'yaw': 160.28094834680604}",160.32709310483864,"{'latitude': '49/1,37/1,34/10', 'latitudeRef': 'S', 'longitude': '5/1,14/1,83/10', 'longitudeRef': 'W'}","[0.0, 0.0, 0.0, 0.0]"
2022-04-12 23:25:40.946481,"{'roll': 225.94044840519638, 'pitch': 299.90623349342195, 'yaw': 160.32709310483864}",160.34685967229666,"{'latitude': '49/1,49/1,317/10', 'latitudeRef': 'S', 'longitude': '4/1,13/1,385/10', 'longitudeRef': 'W'}",/
2022-04-12 23:25:43.940191,"{'roll': 225.94044840519638, 'pitch': 299.90624032361114, 'yaw': 160.34862186110252}",160.33460631292567,"{'latitude': '49/1,52/1,476/10', 'latitudeRef': 'S', 'longitude': '3/1,57/1,136/10', 'longitudeRef': 'W'}",/
2022-04-12 23:25:46.956554,"{'roll': 225.94043474481805, 'pitch': 299.9062266632328, 'yaw': 160.32477084052084}",160.27439136520283,"{'latitude': '49/1,56/1,24/10', 'latitudeRef': 'S', 'longitude': '3/1,40/1,395/10', 'longitudeRef': 'W'}",/
2022-04-12 23:25:54.390142,"{'roll': 225.94046206557474, 'pitch': 299.90623349342195, 'yaw': 160.25667385449583}",160.20118539767864,"{'latitude': '49/1,59/1,77/10', 'latitudeRef': 'S', 'longitude': '3/1,24/1,390/10', 'longitudeRef': 'W'}","[0.0, 0.0, 0.0, 0.0]"
2022-04-12 23:26:00.954027,"{'roll': 225.94046206557474, 'pitch': 299.90623349342195, 'yaw': 160.17947905649632}",160.1755175467777,"{'latitude': '50/1,10/1,323/10', 'latitudeRef': 'S', 'longitude': '2/1,23/1,151/10', 'longitudeRef': 'W'}",/
2022-04-12 23:26:03.955123,"{'roll': 225.94043474481805, 'pitch': 299.9062198330436, 'yaw': 160.1850251701024}",160.2159795874209,"{'latitude': '50/1,13/1,314/10', 'latitudeRef': 'S', 'longitude': '2/1,6/1,331/10', 'longitudeRef': 'W'}",/
2022-04-12 23:26:06.969681,"{'roll': 225.94043474481805, 'pitch': 299.90623349342195, 'yaw': 160.2159795874209}",160.22535060696214,"{'latitude': '50/1,16/1,288/10', 'latitudeRef': 'S', 'longitude': '1/1,49/1,441/10', 'longitudeRef': 'W'}",/
2022-04-12 23:26:14.417556,"{'roll': 225.94043474481805, 'pitch': 299.90621300285443, 'yaw': 160.24003551367767}",160.28798344165116,"{'latitude': '50/1,19/1,172/10', 'latitudeRef': 'S', 'longitude': '1/1,33/1,292/10', 'longitudeRef': 'W'}","[0.0, 0.0, 0.0, 0.0]"
2022-04-12 23:26:20.980263,"{'roll': 225.94043474481805, 'pitch': 299.9062198330436, 'yaw': 160.29761400838086}",160.2818909129115,"{'latitude': '50/1,29/1,377/10', 'latitudeRef': 'S', 'longitude': '0/1,31/1,84/10', 'longitudeRef': 'W'}",/
2022-04-12 23:26:23.983007,"{'roll': 225.94044840519638, 'pitch': 299.90621300285443, 'yaw': 160.27190517634494}",160.22525498431375,"{'latitude': '50/1,32/1,192/10', 'latitudeRef': 'S', 'longitude': '0/1,14/1,117/10', 'longitudeRef': 'W'}",/
2022-04-12 23:26:26.974527,"{'roll': 225.94046206557474, 'pitch': 299.9062061726653, 'yaw': 160.22050117265144}",160.21309724759112,"{'latitude': '50/1,34/1,575/10', 'latitudeRef': 'S', 'longitude': '0/1,2/1,430/10', 'longitudeRef': 'E'}",/
2022-04-12 23:26:34.416259,"{'roll': 225.94047572595306, 'pitch': 299.90621300285443, 'yaw': 160.2066085678796}",160.17355045229675,"{'latitude': '50/1,37/1,293/10', 'latitudeRef': 'S', 'longitude': '0/1,19/1,149/10', 'longitudeRef': 'E'}","[0.0, 0.0, 0.0, 0.0]"
2022-04-12 23:26:40.983545,"{'roll': 225.94048938633142, 'pitch': 299.9062198330436, 'yaw': 160.17058615019698}",160.1772114336919,"{'latitude': '50/1,46/1,427/10', 'latitudeRef': 'S', 'longitude': '1/1,22/1,205/10', 'longitudeRef': 'E'}",/
2022-04-12 23:26:43.993860,"{'roll': 225.94047572595306, 'pitch': 299.9062266632328, 'yaw': 160.1820335472459}",160.1901887931149,"{'latitude': '50/1,49/1,66/10', 'latitudeRef': 'S', 'longitude': '1/1,39/1,327/10', 'longitudeRef': 'E'}",/
2022-04-12 23:26:46.997731,"{'roll': 225.94047572595306, 'pitch': 299.9062198330436, 'yaw': 160.19371317072662}",160.2343118151532,"{'latitude': '50/1,51/1,272/10', 'latitudeRef': 'S', 'longitude': '1/1,56/1,439/10', 'longitudeRef': 'E'}",/
2022-04-12 23:26:54.471383,"{'roll': 225.94047572595306, 'pitch': 299.9062198330436, 'yaw': 160.24733015571124}",160.26452857204134,"{'latitude': '50/1,53/1,410/10', 'latitudeRef': 'S', 'longitude': '2/1,13/1,253/10', 'longitudeRef': 'E'}","[0.0, 0.0, 0.0, 0.0]"
2022-04-12 23:27:01.007386,"{'roll': 225.94048938633142, 'pitch': 299.9062266632328, 'yaw': 160.26945996862207}",160.27142706310303,"{'latitude': '51/1,1/1,470/10', 'latitudeRef': 'S', 'longitude': '3/1,17/1,179/10', 'longitudeRef': 'E'}",/
2022-04-12 23:27:04.002035,"{'roll': 225.94046206557474, 'pitch': 299.9062198330436, 'yaw': 160.2677251005729}",160.25549906195857,"{'latitude': '51/1,3/1,516/10', 'latitudeRef': 'S', 'longitude': '3/1,34/1,361/10', 'longitudeRef': 'E'}",/
2022-04-12 23:27:07.009099,"{'roll': 225.94046206557474, 'pitch': 299.9062266632328, 'yaw': 160.25742517530452}",160.29863853675639,"{'latitude': '51/1,5/1,539/10', 'latitudeRef': 'S', 'longitude': '3/1,52/1,0/10', 'longitudeRef': 'E'}",/
2022-04-12 23:27:14.449020,"{'roll': 225.94044840519638, 'pitch': 299.9062198330436, 'yaw': 160.3134600472553}",160.30955317905006,"{'latitude': '51/1,7/1,498/10', 'latitudeRef': 'S', 'longitude': '4/1,8/1,536/10', 'longitudeRef': 'E'}","[0.0, 0.0, 0.0, 0.0]"
2022-04-12 23:27:21.014597,"{'roll': 225.94044840519638, 'pitch': 299.9062266632328, 'yaw': 160.30955317905006}",160.33280314298477,"{'latitude': '51/1,14/1,464/10', 'latitudeRef': 'S', 'longitude': '5/1,13/1,225/10', 'longitudeRef': 'E'}",/
2022-04-12 23:27:24.029581,"{'roll': 225.94044840519638, 'pitch': 299.90623349342195, 'yaw': 160.3375569546471}",160.35494661627396,"{'latitude': '51/1,16/1,329/10', 'latitudeRef': 'S', 'longitude': '5/1,30/1,578/10', 'longitudeRef': 'E'}",/
2022-04-12 23:27:27.032415,"{'roll': 225.94044840519638, 'pitch': 299.90623349342195, 'yaw': 160.37121612687693}",160.42804330077144,"{'latitude': '51/1,18/1,162/10', 'latitudeRef': 'S', 'longitude': '5/1,48/1,302/10', 'longitudeRef': 'E'}",/
2022-04-12 23:27:34.503054,"{'roll': 225.94046206557474, 'pitch': 299.9062539839895, 'yaw': 160.45237243459502}",160.54994851707784,"{'latitude': '51/1,19/1,534/10', 'latitudeRef': 'S', 'longitude': '6/1,5/1,303/10', 'longitudeRef': 'E'}","[0.0, 0.0, 0.0, 0.0]"
2022-04-12 23:27:41.042184,"{'roll': 225.94046206557474, 'pitch': 299.90623349342195, 'yaw': 160.5860528970305}",160.6875085269619,"{'latitude': '51/1,25/1,401/10', 'latitudeRef': 'S', 'longitude': '7/1,10/1,371/10', 'longitudeRef': 'E'}",/
2022-04-12 23:27:44.032999,"{'roll': 225.94046206557474, 'pitch': 299.9062266632328, 'yaw': 160.7183946423887}",160.74997743711083,"{'latitude': '51/1,27/1,68/10', 'latitudeRef': 'S', 'longitude': '7/1,28/1,125/10', 'longitudeRef': 'E'}",/
2022-04-12 23:27:47.043122,"{'roll': 225.94044840519638, 'pitch': 299.9062266632328, 'yaw': 160.74997743711083}",160.7632143437223,"{'latitude': '51/1,28/1,311/10', 'latitudeRef': 'S', 'longitude': '7/1,45/1,560/10', 'longitudeRef': 'E'}",/
2022-04-12 23:27:54.484385,"{'roll': 225.94047572595306, 'pitch': 299.90624032361114, 'yaw': 160.774852986068}",160.82281457441982,"{'latitude': '51/1,29/1,499/10', 'latitudeRef': 'S', 'longitude': '8/1,3/1,54/10', 'longitudeRef': 'E'}","[0.0, 0.0, 0.0, 0.0]"
2022-04-12 23:28:01.044551,"{'roll': 225.94046206557474, 'pitch': 299.9062266632328, 'yaw': 160.84189812296086}",160.88599382424246,"{'latitude': '51/1,34/1,250/10', 'latitudeRef': 'S', 'longitude': '9/1,8/1,358/10', 'longitudeRef': 'E'}",/
2022-04-12 23:28:04.055902,"{'roll': 225.94047572595306, 'pitch': 299.90621300285443, 'yaw': 160.89718167410294}",160.93401005410763,"{'latitude': '51/1,35/1,329/10', 'latitudeRef': 'S', 'longitude': '9/1,26/1,253/10', 'longitudeRef': 'E'}",/
2022-04-12 23:28:07.051518,"{'roll': 225.94048938633142, 'pitch': 299.90623349342195, 'yaw': 160.94336741327055}",161.01038522940672,"{'latitude': '51/1,36/1,374/10', 'latitudeRef': 'S', 'longitude': '9/1,44/1,98/10', 'longitudeRef': 'E'}",/
2022-04-12 23:28:14.474574,"{'roll': 225.94047572595306, 'pitch': 299.9062061726653, 'yaw': 161.03392206128657}",161.06008168580775,"{'latitude': '51/1,37/1,376/10', 'latitudeRef': 'S', 'longitude': '10/1,1/1,283/10', 'longitudeRef': 'E'}","[0.0, 0.0, 0.0, 0.0]"
2022-04-12 23:28:21.068118,"{'roll': 225.94050304670975, 'pitch': 299.9062061726653, 'yaw': 161.0624585916389}",161.05632508176424,"{'latitude': '51/1,41/1,8/10', 'latitudeRef': 'S', 'longitude': '11/1,7/1,232/10', 'longitudeRef': 'E'}",/
2022-04-12 23:28:24.063101,"{'roll': 225.94050304670975, 'pitch': 299.9061993424761, 'yaw': 161.05315587398934}",161.0345094575552,"{'latitude': '51/1,41/1,488/10', 'latitudeRef': 'S', 'longitude': '11/1,25/1,122/10', 'longitudeRef': 'E'}",/
2022-04-12 23:28:27.079118,"{'roll': 225.94050304670975, 'pitch': 299.9062061726653, 'yaw': 161.03338930653132}",161.05811459132678,"{'latitude': '51/1,42/1,341/10', 'latitudeRef': 'S', 'longitude': '11/1,43/1,89/10', 'longitudeRef': 'E'}",/
2022-04-12 23:28:34.526675,"{'roll': 225.94048938633142, 'pitch': 299.9061993424761, 'yaw': 161.0703816110761}",161.10084425477436,"{'latitude': '51/1,43/1,150/10', 'latitudeRef': 'S', 'longitude': '12/1,0/1,277/10', 'longitudeRef': 'E'}","[0.0, 0.0, 0.0, 0.0]"
2022-04-12 23:28:41.088778,"{'roll': 225.94050304670975, 'pitch': 299.9062198330436, 'yaw': 161.11203210463486}",161.14004954061025,"{'latitude': '51/1,45/1,257/10', 'latitudeRef': 'S', 'longitude': '13/1,6/1,394/10', 'longitudeRef': 'E'}",/
2022-04-12 23:28:44.091552,"{'roll': 225.94050304670975, 'pitch': 299.9062061726653, 'yaw': 161.14980305074502}",161.17236999576275,"{'latitude': '51/1,45/1,541/10', 'latitudeRef': 'S', 'longitude': '13/1,24/1,347/10', 'longitudeRef': 'E'}",/
2022-04-12 23:28:47.082558,"{'roll': 225.94051670708808, 'pitch': 299.9061925122869, 'yaw': 161.17824395844895}",161.17488350537732,"{'latitude': '51/1,46/1,195/10', 'latitudeRef': 'S', 'longitude': '13/1,42/1,260/10', 'longitudeRef': 'E'}",/
2022-04-12 23:28:54.549809,"{'roll': 225.94051670708808, 'pitch': 299.9062061726653, 'yaw': 161.18495120421392}",161.25261105813206,"{'latitude': '51/1,46/1,414/10', 'latitudeRef': 'S', 'longitude': '13/1,59/1,520/10', 'longitudeRef': 'E'}","[0.0, 0.0, 0.0, 0.0]"
2022-04-12 23:29:01.093233,"{'roll': 225.94051670708808, 'pitch': 299.9062061726653, 'yaw': 161.28219943761655}",161.36711234937815,"{'latitude': '51/1,47/1,390/10', 'latitudeRef': 'S', 'longitude': '15/1,6/1,85/10', 'longitudeRef': 'E'}",/
2022-04-12 23:29:04.095166,"{'roll': 225.94051670708808, 'pitch': 299.9062198330436, 'yaw': 161.39452872870658}",161.4658632243982,"{'latitude': '51/1,47/1,476/10', 'latitudeRef': 'S', 'longitude': '15/1,24/1,51/10', 'longitudeRef': 'E'}",/
2022-04-12 23:29:07.106360,"{'roll': 225.94051670708808, 'pitch': 299.9062061726653, 'yaw': 161.49302005653817}",161.5651195334168,"{'latitude': '51/1,47/1,533/10', 'latitudeRef': 'S', 'longitude': '15/1,42/1,51/10', 'longitudeRef': 'E'}",/
2022-04-12 23:29:14.561251,"{'roll': 225.94053036746644, 'pitch': 299.9061993424761, 'yaw': 161.57973613824063}",161.61096376312594,"{'latitude': '51/1,47/1,559/10', 'latitudeRef': 'S', 'longitude': '15/1,59/1,293/10', 'longitudeRef': 'E'}","[0.0, 0.0, 0.0, 0.0]"
2022-04-12 23:29:21.115666,"{'roll': 225.94051670708808, 'pitch': 299.9061788519086, 'yaw': 161.6321100287963}",161.7112172797634,"{'latitude': '51/1,47/1,404/10', 'latitudeRef': 'S', 'longitude': '17/1,5/1,503/10', 'longitudeRef': 'E'}",/
2022-04-12 23:29:24.118545,"{'roll': 225.94051670708808, 'pitch': 299.9061788519086, 'yaw': 161.73334709267422}",161.79099388926915,"{'latitude': '51/1,47/1,293/10', 'latitudeRef': 'S', 'longitude': '17/1,23/1,472/10', 'longitudeRef': 'E'}",/
2022-04-12 23:29:27.112515,"{'roll': 225.94051670708808, 'pitch': 299.9061925122869, 'yaw': 161.80789177727576}",161.8595143470227,"{'latitude': '51/1,47/1,152/10', 'latitudeRef': 'S', 'longitude': '17/1,41/1,411/10', 'longitudeRef': 'E'}",/
2022-04-12 23:29:34.574517,"{'roll': 225.94054402784477, 'pitch': 299.9061993424761, 'yaw': 161.87449978206172}",161.88723125467462,"{'latitude': '51/1,46/1,586/10', 'latitudeRef': 'S', 'longitude': '17/1,59/1,76/10', 'longitudeRef': 'E'}","[0.0, 0.0, 0.0, 0.0]"
2022-04-12 23:29:41.121395,"{'roll': 225.94053036746644, 'pitch': 299.9061788519086, 'yaw': 161.87462272546676}",161.83574528871105,"{'latitude': '51/1,45/1,300/10', 'latitudeRef': 'S', 'longitude': '19/1,5/1,207/10', 'longitudeRef': 'E'}",/
2022-04-12 23:29:44.136822,"{'roll': 225.94054402784477, 'pitch': 299.9061993424761, 'yaw': 161.81468098531076}",161.73774573449973,"{'latitude': '51/1,44/1,589/10', 'latitudeRef': 'S', 'longitude': '19/1,23/1,202/10', 'longitudeRef': 'E'}",/
2022-04-12 23:29:47.141026,"{'roll': 225.94054402784477, 'pitch': 299.9061788519086, 'yaw': 161.71446844980832}",161.672353503386,"{'latitude': '51/1,44/1,250/10', 'latitudeRef': 'S', 'longitude': '19/1,41/1,149/10', 'longitudeRef': 'E'}",/
2022-04-12 23:29:54.587754,"{'roll': 225.94054402784477, 'pitch': 299.9061583613411, 'yaw': 161.6563708607282}",161.6041608947126,"{'latitude': '51/1,43/1,494/10', 'latitudeRef': 'S', 'longitude': '19/1,58/1,347/10', 'longitudeRef': 'E'}","[0.0, 0.0, 0.0, 0.0]"
2022-04-12 23:30:01.149422,"{'roll': 225.94055768822312, 'pitch': 299.90616519153025, 'yaw': 161.58465387444306}",161.5282911534121,"{'latitude': '51/1,41/1,78/10', 'latitudeRef': 'S', 'longitude': '21/1,4/1,409/10', 'longitudeRef': 'E'}",/
2022-04-12 23:30:04.152035,"{'roll': 225.94055768822312, 'pitch': 299.9061583613411, 'yaw': 161.5088387746559}",161.47231092297469,"{'latitude': '51/1,40/1,172/10', 'latitudeRef': 'S', 'longitude': '21/1,22/1,321/10', 'longitudeRef': 'E'}",/
2022-04-12 23:30:07.152587,"{'roll': 225.94057134860145, 'pitch': 299.90616519153025, 'yaw': 161.46993401714352}",161.46363658272878,"{'latitude': '51/1,39/1,237/10', 'latitudeRef': 'S', 'longitude': '21/1,40/1,215/10', 'longitudeRef': 'E'}",/
2022-04-12 23:30:14.609479,"{'roll': 225.94058500897978, 'pitch': 299.90616519153025, 'yaw': 161.45844563895955}",161.4352776372949,"{'latitude': '51/1,38/1,289/10', 'latitudeRef': 'S', 'longitude': '21/1,57/1,387/10', 'longitudeRef': 'E'}","[0.0, 0.0, 0.0, 0.0]"
2022-04-12 23:30:21.153215,"{'roll': 225.94058500897978, 'pitch': 299.90617202171944, 'yaw': 161.42963590104046}",161.42357069305748,"{'latitude': '51/1,34/1,352/10', 'latitudeRef': 'S', 'longitude': '23/1,3/1,229/10', 'longitudeRef': 'E'}",/
2022-04-12 23:30:24.164843,"{'roll': 225.94057134860145, 'pitch': 299.9061583613411, 'yaw': 161.41728691902105}",161.3728360479026,"{'latitude': '51/1,33/1,248/10', 'latitudeRef': 'S', 'longitude': '23/1,21/1,116/10', 'longitudeRef': 'E'}",/
